,Token,Score,Syllable_Count,Word_length,IsComplex
194,devastating,-1,4,11,1
195,lead,1,2,4,0
196,elimination,-1,6,11,1
197,entire,0,3,6,1
198,human,0,2,5,0
199,species,0,0,7,0
200,usage,0,3,5,1
201,robots,0,2,6,0
202,never,0,2,5,0
203,tiring,-1,2,6,0
204,non,0,1,3,0
205,demanding,0,3,9,1
206,wars,0,1,4,0
207,fatal,-1,2,5,0
208,war,0,1,3,0
209,times,0,0,5,0
210,difficulties,-1,0,12,0
211,faced,0,0,5,0
212,shortage,-1,3,8,1
213,food,0,2,4,0
214,weapons,0,3,7,1
215,human,0,2,5,0
216,resources,0,0,9,0
217,tiredness,0,3,9,1
218,soldiers,0,3,8,1
219,AI,0,2,2,0
220,solves,0,0,6,0
221,machines,0,0,8,0
222,need,0,0,4,0
223,food,0,2,4,0
224,never,0,2,5,0
225,tired,-1,0,5,0
226,loss,-1,1,4,0
227,human,0,2,5,0
228,lives,0,0,5,0
229,also,0,2,4,0
230,prevented,0,0,9,0
231,AI,0,2,2,0
232,introduced,0,0,10,0
233,wars,0,1,4,0
234,wars,0,1,4,0
235,become,0,3,6,1
236,ever,0,2,4,0
237,ending,0,2,6,0
238,powerful,1,3,8,1
239,nations,0,3,7,1
240,try,0,0,3,0
241,suppress,-1,2,8,0
242,weak,-1,2,4,0
243,ones,0,0,4,0
244,wars,0,1,4,0
245,never,0,2,5,0
246,end,0,1,3,0
247,huge,0,2,4,0
248,impact,0,2,6,0
249,wars,0,1,4,0
250,destroy,-1,2,7,0
251,human,0,2,5,0
252,civilization,0,6,12,1
253,Even,0,2,4,0
254,though,0,2,6,0
255,AI,0,2,2,0
256,revolutionary,1,6,13,1
257,step,0,1,4,0
258,research,0,3,8,1
259,industry,0,2,8,0
260,devastating,-1,4,11,1
261,steps,0,1,5,0
262,far,0,1,3,0
263,seen,0,2,4,0
264,AI,0,2,2,0
265,introduced,0,0,10,0
266,futuristic,1,4,10,1
267,wars,0,1,4,0
268,wars,0,1,4,0
269,unimaginable,-1,6,12,1
270,Robotic,0,3,7,1
271,armies,0,0,6,0
272,humanoids,0,4,9,1
273,used,0,0,4,0
274,wars,0,1,4,0
275,robotic,0,3,7,1
276,armies,0,0,6,0
277,invade,0,3,6,1
278,territories,0,0,11,0
279,like,0,2,4,0
280,wild,0,1,4,0
281,creatures,0,0,9,0
282,leaving,0,3,7,1
283,mercy,0,1,5,0
284,anyone,0,3,6,1
285,lead,1,2,4,0
286,devastation,-1,5,11,1
287,destruction,-1,4,11,1
288,years,0,2,5,0
289,ago,0,2,3,0
290,Hiroshima,0,4,9,1
291,Nagasaki,0,4,8,1
292,nuclear,0,3,7,1
293,blasts,0,1,6,0
294,caused,0,0,6,0
295,havoc,-1,2,5,0
296,similar,0,3,7,1
297,havoc,-1,2,5,0
298,caused,0,0,6,0
299,use,0,2,3,0
300,AI,0,2,2,0
301,militaries,0,0,10,0
302,wars,0,1,4,0
303,consequences,0,0,12,0
304,far,0,1,3,0
305,worse,-1,2,5,0
306,worse,-1,2,5,0
307,human,0,2,5,0
308,civilization,0,6,12,1
309,elimination,-1,6,11,1
310,Earth,0,2,5,0
311,consequences,0,0,12,0
312,worse,-1,2,5,0
313,taking,0,2,6,0
314,example,0,3,7,1
315,establishment,0,4,13,1
316,robotic,0,3,7,1
317,territories,0,0,11,0
318,start,0,1,5,0
319,destroying,0,3,10,1
320,humans,0,2,6,0
321,want,0,1,4,0
322,slaves,-1,0,6,0
323,make,0,2,4,0
324,assumptions,0,4,11,1
325,None,0,2,4,0
326,us,0,1,2,0
327,seen,0,2,4,0
328,future,0,3,6,1
329,Blackcoffer,0,3,11,1
330,Insights,0,2,8,0
331,31,0,0,2,0
332,Manika,0,3,6,1
333,Gupta,0,2,5,0
