,Token,Score,Syllable_Count,Word_length,IsComplex
118,deal,0,2,4,0
119,climate,0,3,7,1
120,change,0,2,6,0
121,Microsoft,0,3,9,1
122,believes,0,0,8,0
123,artificial,0,5,10,1
124,intelligence,1,5,12,1
125,often,0,2,5,0
126,encompassing,0,4,12,1
127,machine,0,3,7,1
128,learning,0,3,8,1
129,deep,0,2,4,0
130,learning,0,3,8,1
131,game,0,2,4,0
132,changer,0,2,7,0
133,climate,0,3,7,1
134,change,0,2,6,0
135,environmental,0,5,13,1
136,issues,-1,0,6,0
137,company,0,2,7,0
138,AI,0,2,2,0
139,Earth,0,2,5,0
140,program,0,2,7,0
141,committed,0,0,9,0
142,50,0,0,2,0
143,million,0,3,7,1
144,years,0,2,5,0
145,create,0,3,6,1
146,test,0,1,4,0
147,applications,0,5,12,1
148,AI,0,2,2,0
149,AI,0,2,2,0
150,increasingly,0,4,12,1
151,used,0,0,4,0
152,manage,0,3,6,1
153,intermittency,0,4,13,1
154,renewable,0,4,9,1
155,energy,0,2,6,0
156,incorporated,0,0,12,0
157,grid,0,1,4,0
158,handle,0,2,6,0
159,power,0,2,5,0
160,fluctuations,0,5,12,1
161,improve,1,3,7,1
162,energy,0,2,6,0
163,storage,0,3,7,1
164,well,0,1,4,0
165,Wind,0,1,4,0
166,companies,0,0,9,0
167,using,0,2,5,0
168,AI,0,2,2,0
169,get,0,1,3,0
170,turbine,0,3,7,1
171,propeller,0,3,9,1
172,produce,0,3,7,1
173,electricity,0,4,11,1
174,per,0,1,3,0
175,rotation,0,4,8,1
176,incorporating,0,5,13,1
177,real,0,2,4,0
178,time,0,2,4,0
179,weather,0,3,7,1
180,operational,0,6,11,1
181,data,0,2,4,0
182,AI,0,2,2,0
183,also,0,2,4,0
184,improve,1,3,7,1
185,energy,0,2,6,0
186,efficiency,0,4,10,1
187,city,0,1,4,0
188,scale,0,2,5,0
189,incorporating,0,5,13,1
190,data,0,2,4,0
191,smart,0,1,5,0
192,meters,0,2,6,0
193,Internet,0,3,8,1
194,Things,0,1,6,0
195,internet,0,3,8,1
196,computing,0,3,9,1
197,devices,0,0,7,0
198,embedded,0,0,8,0
199,everyday,0,3,8,1
200,objects,0,2,7,0
201,enabling,0,3,8,1
202,send,0,1,4,0
203,receive,0,4,7,1
204,data,0,2,4,0
205,forecast,0,3,8,1
206,energy,0,2,6,0
207,demand,0,2,6,0
208,Besides,0,0,7,0
209,artificial,0,5,10,1
210,intelligence,1,5,12,1
211,systems,0,1,7,0
212,simulate,0,4,8,1
213,potential,0,4,9,1
214,zoning,0,2,6,0
215,laws,0,1,4,0
216,building,0,3,8,1
217,ordinances,0,0,10,0
218,flood,0,2,5,0
219,plains,0,2,6,0
220,help,0,1,4,0
221,urban,0,2,5,0
222,planning,0,2,8,0
223,disaster,-1,3,8,1
224,preparedness,0,4,12,1
225,One,0,2,3,0
226,vision,0,3,6,1
227,sustainable,1,5,11,1
228,city,0,1,4,0
229,create,0,3,6,1
230,urban,0,2,5,0
231,dashboard,0,3,9,1
232,consisting,0,3,10,1
233,real,0,2,4,0
234,time,0,2,4,0
235,data,0,2,4,0
236,energy,0,2,6,0
237,water,0,2,5,0
238,use,0,2,3,0
239,availability,0,6,12,1
240,traffic,0,2,7,0
241,weather,0,3,7,1
242,make,0,2,4,0
243,cities,0,0,6,0
244,energy,0,2,6,0
245,efficient,1,4,9,1
246,livable,0,3,7,1
247,Hotter,0,2,6,0
248,temperatures,0,0,12,0
249,significant,1,4,11,1
250,impacts,0,2,7,0
251,agriculture,0,5,11,1
252,well,0,1,4,0
253,Data,0,2,4,0
254,sensors,0,2,7,0
255,field,0,2,5,0
256,monitor,0,3,7,1
257,crop,0,1,4,0
258,moisture,0,4,8,1
259,soil,0,2,4,0
260,composition,0,5,11,1
261,temperature,0,5,11,1
262,help,0,1,4,0
263,AI,0,2,2,0
264,improve,1,3,7,1
265,production,0,4,10,1
266,know,0,1,4,0
267,crops,0,1,5,0
268,need,0,0,4,0
269,watering,0,3,8,1
270,Incorporating,0,5,13,1
271,information,0,5,11,1
272,drones,-1,0,6,0
273,also,0,2,4,0
274,used,0,0,4,0
275,monitor,0,3,7,1
276,conditions,0,4,10,1
277,help,0,1,4,0
278,increasingly,0,4,12,1
279,automatic,0,5,9,1
280,AI,0,2,2,0
281,systems,0,1,7,0
282,know,0,1,4,0
283,times,0,0,5,0
284,plant,0,1,5,0
285,spray,0,1,5,0
286,harvest,0,2,7,0
287,crops,0,1,5,0
288,head,0,2,4,0
289,diseases,0,0,8,0
290,problems,-1,2,8,0
291,result,0,2,6,0
292,increased,0,0,9,0
293,efficiency,0,4,10,1
294,enhanced,1,0,8,0
295,yields,0,2,6,0
296,lower,0,2,5,0
297,use,0,2,3,0
298,water,0,2,5,0
299,fertilizer,0,4,10,1
300,pesticides,0,0,10,0
301,AI,0,2,2,0
302,good,0,2,4,0
303,looks,0,2,5,0
304,downside,-1,3,8,1
305,talk,0,1,4,0
306,effect,0,2,6,0
307,AI,0,2,2,0
308,environment,0,4,11,1
309,climate,0,3,7,1
310,sides,0,0,5,0
311,coin,0,2,4,0
312,must,0,1,4,0
313,elucidated,0,0,10,0
314,apart,0,2,5,0
315,positives,1,0,9,0
316,discussed,0,0,9,0
317,usage,0,3,5,1
318,AI,0,2,2,0
319,also,0,2,4,0
320,downside,-1,3,8,1
321,Last,0,1,4,0
322,year,0,2,4,0
323,World,0,1,5,0
324,Economic,0,4,8,1
325,Forum,0,2,5,0
326,report,0,2,6,0
327,showed,0,0,6,0
328,AI,0,2,2,0
329,address,0,2,7,0
330,Earth,0,2,5,0
331,environmental,0,5,13,1
332,challenges,0,0,10,0
333,important,1,3,9,1
334,manage,0,3,6,1
335,properly,1,2,8,0
336,According,0,3,9,1
337,forum,0,2,5,0
338,experts,0,2,7,0
339,field,0,2,5,0
340,AI,0,2,2,0
341,potential,0,4,9,1
342,accelerate,0,5,10,1
343,environmental,0,5,13,1
344,degradation,-1,5,11,1
345,use,0,2,3,0
346,power,0,2,5,0
347,intensive,0,4,9,1
348,GPUs,0,1,4,0
349,run,0,1,3,0
350,machine,0,3,7,1
351,learning,0,3,8,1
352,training,0,3,8,1
353,already,0,3,7,1
354,cited,0,0,5,0
355,contributing,0,4,12,1
356,increased,0,0,9,0
357,C02,0,0,3,0
358,emissions,0,4,9,1
359,Although,0,3,8,1
360,AI,0,2,2,0
361,around,0,3,6,1
362,half,0,1,4,0
363,century,0,2,7,0
364,question,0,4,8,1
365,environmental,0,5,13,1
366,impact,0,2,6,0
367,ethical,1,3,7,1
368,issues,-1,0,6,0
369,arising,0,3,7,1
370,techniques,0,0,10,0
371,developed,0,0,9,0
372,decades,0,0,7,0
373,used,0,0,4,0
374,combination,0,5,11,1
375,explosion,0,4,9,1
376,data,0,2,4,0
377,strong,0,1,6,0
378,computational,0,6,13,1
379,power,0,2,5,0
380,advances,0,0,8,0
381,enabled,0,0,7,0
382,artificial,0,5,10,1
383,intelligence,1,5,12,1
384,speech,0,2,6,0
385,recognition,0,5,11,1
386,self,0,1,4,0
387,driving,0,2,7,0
388,cars,0,1,4,0
389,AI,0,2,2,0
390,systems,0,1,7,0
391,consume,0,3,7,1
392,lot,0,1,3,0
393,power,0,2,5,0
394,generate,0,4,8,1
395,high,0,1,4,0
396,volumes,0,0,7,0
397,climate,0,3,7,1
398,changing,0,2,8,0
399,carbon,0,2,6,0
400,emissions,0,4,9,1
401,study,0,1,5,0
402,last,0,1,4,0
403,year,0,2,4,0
404,found,0,2,5,0
405,training,0,3,8,1
406,shelf,0,1,5,0
407,AI,0,2,2,0
408,language,0,4,8,1
409,processing,0,3,10,1
410,system,0,1,6,0
411,produced,0,0,8,0
412,1,0,0,1,0
413,400,0,0,3,0
414,pounds,0,2,6,0
415,emissions,0,4,9,1
416,amount,0,3,6,1
417,produced,0,0,8,0
418,flying,0,1,6,0
419,person,0,2,6,0
420,roundtrip,0,3,9,1
421,New,0,1,3,0
422,York,0,1,4,0
423,San,0,1,3,0
424,Francisco,0,3,9,1
425,ways,0,1,4,0
426,make,0,2,4,0
427,machine,0,3,7,1
428,learning,0,3,8,1
429,cleaner,1,3,7,1
430,greener,0,3,7,1
431,movement,0,3,8,1
432,called,0,0,6,0
433,Green,0,2,5,0
434,AI,0,2,2,0
435,algorithms,0,3,10,1
436,less,0,1,4,0
437,power,0,2,5,0
438,hungry,0,1,6,0
439,others,0,2,6,0
440,example,0,3,7,1
441,training,0,3,8,1
442,sessions,0,3,8,1
443,moved,0,0,5,0
444,remote,0,3,6,1
445,locations,0,4,9,1
446,get,0,1,3,0
447,power,0,2,5,0
448,renewable,0,4,9,1
449,sources,0,0,7,0
450,key,0,1,3,0
451,however,0,3,7,1
452,AI,0,2,2,0
453,developers,0,4,10,1
454,companies,0,0,9,0
455,know,0,1,4,0
456,much,0,1,4,0
457,machine,0,3,7,1
458,learning,0,3,8,1
459,experiments,0,4,11,1
460,spewing,-1,2,7,0
461,much,0,1,4,0
462,volumes,0,0,7,0
463,could,0,2,5,0
464,reduced,0,0,7,0
465,done,0,2,4,0
466,prevent,0,2,7,0
467,proposition,0,5,11,1
468,World,0,1,5,0
469,Economic,0,4,8,1
470,Forum,0,2,5,0
471,report,0,2,6,0
472,advancements,0,4,12,1
473,safe,1,2,4,0
474,AI,0,2,2,0
475,pursued,0,0,7,0
476,ensure,0,3,6,1
477,humanity,0,3,8,1
478,developing,0,4,10,1
479,AI,0,2,2,0
480,harmful,-1,2,7,0
481,environment,0,4,11,1
482,Specifically,0,4,12,1
483,World,0,1,5,0
484,Economic,0,4,8,1
485,Forum,0,2,5,0
486,said,0,2,4,0
487,report,0,2,6,0
488,AI,0,2,2,0
489,developers,0,4,10,1
490,must,0,1,4,0
491,incorporate,0,5,11,1
492,health,0,2,6,0
493,natural,0,3,7,1
494,environment,0,4,11,1
495,fundamental,0,4,11,1
496,dimension,0,4,9,1
497,means,0,2,5,0
498,safeguarding,0,5,12,1
499,models,0,2,6,0
500,demand,0,2,6,0
501,consumption,0,4,11,1
502,energy,0,2,6,0
503,natural,0,3,7,1
504,resources,0,0,9,0
505,beyond,0,2,6,0
506,sustainable,1,5,11,1
507,factors,0,2,7,0
508,sense,0,2,5,0
509,programs,0,2,8,0
510,need,0,0,4,0
511,designed,0,0,8,0
512,dimension,0,4,9,1
513,environmental,0,5,13,1
514,protection,1,4,10,1
515,improvement,1,4,11,1
516,mind,0,1,4,0
517,future,0,3,6,1
518,development,0,4,11,1
519,AI,0,2,2,0
520,programs,0,2,8,0
521,also,0,2,4,0
522,important,1,3,9,1
523,note,0,2,4,0
524,environmental,0,5,13,1
525,impact,0,2,6,0
526,creating,0,3,8,1
527,systems,0,1,7,0
528,place,0,2,5,0
529,According,0,3,9,1
530,academic,0,4,8,1
531,study,0,1,5,0
532,energy,0,2,6,0
533,usage,0,3,5,1
534,deep,0,2,4,0
535,learning,0,3,8,1
536,processes,0,0,9,0
537,creation,0,4,8,1
538,effective,1,4,9,1
539,AI,0,2,2,0
540,might,0,1,5,0
541,costly,-1,1,6,0
542,environment,0,4,11,1
543,Nearly,0,2,6,0
544,300,0,0,3,0
545,000,0,0,3,0
546,kilograms,0,3,9,1
547,carbon,0,2,6,0
548,dioxide,0,4,7,1
549,equivalent,0,5,10,1
550,emissions,0,4,9,1
551,created,0,0,7,0
552,process,0,2,7,0
553,training,0,3,8,1
554,single,0,2,6,0
555,model,0,2,5,0
556,basically,0,3,9,1
557,equal,0,3,5,1
558,emissions,0,4,9,1
559,average,0,4,7,1
560,cars,0,1,4,0
561,United,0,0,6,0
562,States,0,0,6,0
563,Considering,0,4,11,1
564,negative,-1,4,8,1
565,environmental,0,5,13,1
566,impact,0,2,6,0
567,addition,0,4,8,1
568,positive,1,4,8,1
569,implications,0,5,12,1
570,AI,0,2,2,0
571,climate,0,3,7,1
572,change,0,2,6,0
573,crucial,0,3,7,1
574,moving,0,2,6,0
575,forward,0,2,7,0
576,always,0,2,6,0
577,room,0,2,4,0
578,improvement,1,4,11,1
579,pioneers,0,4,8,1
580,machine,0,3,7,1
581,learning,0,3,8,1
582,recently,0,2,8,0
583,published,0,0,9,0
584,paper,0,2,5,0
585,called,0,0,6,0
586,Tackling,0,2,8,0
587,Climate,0,3,7,1
588,Change,0,2,6,0
589,Machine,0,3,7,1
590,Learning,0,3,8,1
591,discussed,0,0,9,0
592,major,0,2,5,0
593,AI,0,2,2,0
594,conference,0,4,10,1
595,David,0,2,5,0
596,Rolnick,0,2,7,0
597,postdoctoral,0,4,12,1
598,fellow,0,2,6,0
599,University,0,4,10,1
600,Pennsylvania,0,4,12,1
601,said,0,2,4,0
602,call,0,1,4,0
603,arms,0,1,4,0
604,means,0,2,5,0
605,bring,0,1,5,0
606,researchers,0,4,11,1
607,together,0,3,8,1
608,paper,0,2,5,0
609,covers,0,2,6,0
610,thirteen,0,3,8,1
611,areas,0,3,5,1
612,research,0,3,8,1
613,machine,0,3,7,1
614,learning,0,3,8,1
615,used,0,0,4,0
616,including,0,3,9,1
617,energy,0,2,6,0
618,production,0,4,10,1
619,CO2,0,1,3,0
620,removal,0,3,7,1
621,education,0,5,9,1
622,solar,0,2,5,0
623,geoengineering,0,7,14,1
624,finance,0,3,7,1
625,main,0,2,4,0
626,idea,0,3,4,1
627,build,0,2,5,0
628,energy,0,2,6,0
629,efficient,1,4,9,1
630,buildings,0,3,9,1
631,creating,0,3,8,1
632,low,0,1,3,0
633,carbon,0,2,6,0
634,materials,0,4,9,1
635,high,0,1,4,0
636,tech,0,1,4,0
637,monitoring,0,4,10,1
638,deforestation,0,6,13,1
639,greener,0,3,7,1
640,transportation,0,5,14,1
641,sources,0,0,7,0
642,Artificial,0,5,10,1
643,intelligence,1,5,12,1
644,machine,0,3,7,1
645,learning,0,3,8,1
646,medium,0,3,6,1
647,real,0,2,4,0
648,work,1,1,4,0
649,done,0,2,4,0
650,us,0,1,2,0
651,caretaker,0,4,9,1
652,mother,0,2,6,0
653,earth,0,2,5,0
654,better,0,2,6,0
655,forecasting,0,4,11,1
656,climate,0,3,7,1
657,change,0,2,6,0
658,kick,0,1,4,0
659,start,0,1,5,0
660,already,0,3,7,1
661,done,0,2,4,0
662,climate,0,3,7,1
663,informatics,0,4,11,1
664,2011,0,0,4,0
665,regulates,0,0,9,0
666,collaboration,0,6,13,1
667,data,0,2,4,0
668,science,0,3,7,1
669,climate,0,3,7,1
670,science,0,3,7,1
671,covers,0,2,6,0
672,wide,0,2,4,0
673,range,0,2,5,0
674,topics,0,2,6,0
675,like,0,2,4,0
676,improving,1,3,9,1
677,prediction,0,4,10,1
678,extreme,0,3,7,1
679,events,0,2,6,0
680,hurricanes,0,0,10,0
681,paleoclimatology,0,7,16,1
682,collecting,0,3,10,1
683,data,0,2,4,0
684,ice,0,2,3,0
685,cores,0,0,5,0
686,climate,0,3,7,1
687,scaling,0,2,7,0
688,impact,0,2,6,0
689,us,0,1,2,0
690,lot,0,1,3,0
691,uncertainty,0,4,11,1
692,Monteleoni,0,5,10,1
693,Claire,0,3,6,1
694,Monteleoni,0,5,10,1
695,computer,0,3,8,1
696,science,0,3,7,1
697,professor,0,3,9,1
698,University,0,4,10,1
699,Colorado,0,4,8,1
700,concludes,0,0,9,0
701,AI,0,2,2,0
702,ML,0,0,2,0
703,models,0,2,6,0
704,generally,0,3,9,1
705,forecast,0,3,8,1
706,short,0,1,5,0
707,term,0,1,4,0
708,significant,1,4,11,1
709,difference,0,4,10,1
710,comes,0,0,5,0
711,long,0,1,4,0
712,term,0,1,4,0
713,forecasting,0,4,11,1
714,system,0,1,6,0
715,developed,0,0,9,0
716,Princeton,0,3,9,1
717,1960s,0,0,5,0
718,AI,0,2,2,0
719,ML,0,0,2,0
720,models,0,2,6,0
721,developed,0,0,9,0
722,till,0,1,4,0
723,revolve,0,3,7,1
724,around,0,3,6,1
725,atmosphere,0,4,10,1
726,oceans,0,3,6,1
727,land,0,1,4,0
728,cryosphere,0,3,10,1
729,ice,0,2,3,0
730,AI,0,2,2,0
731,help,0,1,4,0
732,achieve,0,4,7,1
733,heights,0,2,7,0
734,amount,0,3,6,1
735,data,0,2,4,0
736,collected,0,0,9,0
737,point,0,2,5,0
738,time,0,2,4,0
739,compute,0,3,7,1
740,complex,-1,2,7,0
741,climate,0,3,7,1
742,conditions,0,4,10,1
743,using,0,2,5,0
744,climate,0,3,7,1
745,modeling,0,3,8,1
746,algorithms,0,3,10,1
747,showing,0,2,7,0
748,effects,0,2,7,0
749,extreme,0,3,7,1
750,weather,0,3,7,1
751,know,0,1,4,0
752,climate,0,3,7,1
753,change,0,2,6,0
754,real,0,2,4,0
755,rise,0,2,4,0
756,atmospheric,0,4,11,1
757,temperature,0,5,11,1
758,proof,0,2,5,0
759,make,0,2,4,0
760,realistic,1,4,9,1
761,Montreal,0,3,8,1
762,Institute,0,4,9,1
763,Learning,0,3,8,1
764,Algorithms,0,3,10,1
765,MILA,0,2,4,0
766,Microsoft,0,3,9,1
767,ConscientAI,0,5,11,1
768,Labs,0,1,4,0
769,uses,0,0,4,0
770,Generative,0,5,10,1
771,Adversarial,-1,5,11,1
772,Networks,0,2,8,0
773,popularly,0,3,9,1
774,know,0,1,4,0
775,GANs,0,1,4,0
776,simulate,0,4,8,1
777,mother,0,2,6,0
778,earth,0,2,5,0
779,look,0,2,4,0
780,like,0,2,4,0
781,rising,0,2,6,0
782,sea,0,2,3,0
783,levels,0,2,6,0
784,atmospheric,0,4,11,1
785,temperature,0,5,11,1
786,air,0,2,3,0
787,pollution,0,4,9,1
788,intensive,0,4,9,1
789,storms,0,1,6,0
790,goal,0,2,4,0
791,convince,0,3,8,1
792,people,0,3,6,1
793,climate,0,3,7,1
794,change,0,2,6,0
795,real,0,2,4,0
796,get,0,1,3,0
797,people,0,3,6,1
798,believe,0,4,7,1
799,real,0,2,4,0
800,said,0,2,4,0
801,Victor,0,2,6,0
802,Schmidt,0,1,7,0
803,co,0,1,2,0
804,author,0,3,6,1
805,paper,0,2,5,0
806,Ph,0,0,2,0
807,candidate,0,4,9,1
808,MILA,0,2,4,0
809,project,0,2,7,0
810,deployed,0,0,8,0
811,people,0,3,6,1
812,look,0,2,4,0
813,places,0,0,6,0
814,look,0,2,4,0
815,like,0,2,4,0
816,future,0,3,6,1
817,significant,1,4,11,1
818,climate,0,3,7,1
819,change,0,2,6,0
820,track,0,1,5,0
821,carbon,0,2,6,0
822,emissions,0,4,9,1
823,Short,0,1,5,0
824,answer,0,2,6,0
825,yes,0,0,3,0
826,Tracking,0,2,8,0
827,carbon,0,2,6,0
828,emission,0,4,8,1
829,agendas,0,3,7,1
830,UN,0,1,2,0
831,year,0,2,4,0
832,2020,0,0,4,0
833,UN,0,1,2,0
834,goal,0,2,4,0
835,prevent,0,2,7,0
836,coal,0,2,4,0
837,plants,0,1,6,0
838,built,0,2,5,0
839,Satellite,0,4,9,1
840,images,0,0,6,0
841,come,0,2,4,0
842,picture,0,3,7,1
843,using,0,2,5,0
844,deep,0,2,4,0
845,learning,0,3,8,1
846,techniques,0,0,10,0
847,data,0,2,4,0
848,science,0,3,7,1
849,researchers,0,4,11,1
850,analyze,0,3,7,1
851,high,0,1,4,0
852,quality,0,3,7,1
853,satellite,0,4,9,1
854,images,0,0,6,0
855,track,0,1,5,0
856,emission,0,4,8,1
857,Google,0,3,6,1
858,expanding,0,3,9,1
859,horizon,0,3,7,1
860,nonprofit,0,3,9,1
861,satellite,0,4,9,1
862,imagery,0,3,7,1
863,including,0,3,9,1
864,gas,0,1,3,0
865,powered,0,0,7,0
866,plants,0,1,6,0
867,emissions,0,4,9,1
868,used,0,0,4,0
869,researchers,0,4,11,1
870,track,0,1,5,0
871,pollution,0,4,9,1
872,countries,0,0,9,0
873,organizations,0,6,13,1
874,govern,0,2,6,0
875,CO2,0,1,3,0
876,emission,0,4,8,1
877,ground,0,2,6,0
878,level,0,2,5,0
879,data,0,2,4,0
880,unreachable,-1,5,11,1
881,global,0,2,6,0
882,monitoring,0,4,10,1
883,associations,0,6,12,1
884,AI,0,2,2,0
885,automate,0,5,8,1
886,analysis,0,3,8,1
887,images,0,0,6,0
888,power,0,2,5,0
889,plants,0,1,6,0
890,get,0,1,3,0
891,regular,0,3,7,1
892,updates,0,0,7,0
893,emissions,0,4,9,1
894,also,0,2,4,0
895,introduces,0,0,10,0
896,ways,0,1,4,0
897,measure,0,4,7,1
898,plant,0,1,5,0
899,impact,0,2,6,0
900,crunching,0,2,9,0
901,numbers,0,2,7,0
902,nearby,0,2,6,0
903,infrastructure,0,5,14,1
904,electricity,0,4,11,1
905,use,0,2,3,0
906,beneficial,1,5,10,1
907,gas,0,1,3,0
908,powered,0,0,7,0
909,plants,0,1,6,0
910,easy,1,2,4,0
911,measure,0,4,7,1
912,plumes,0,0,6,0
913,coal,0,2,4,0
914,powered,0,0,7,0
915,plants,0,1,6,0
916,Blackcoffer,0,3,11,1
917,Insights,0,2,8,0
918,19,0,0,2,0
919,Shivendra,0,3,9,1
920,Agarwal,0,3,7,1
921,Teena,0,3,5,1
922,Mary,0,1,4,0
923,CHRIST,0,1,6,0
924,University,0,4,10,1
925,Bangalore,0,4,9,1
