,Token,Score,Syllable_Count,Word_length,IsComplex
176,turn,0,1,4,0
177,raw,0,1,3,0
178,input,0,2,5,0
179,meaningful,1,4,10,1
180,output,0,3,6,1
181,crypto,0,1,6,0
182,anchors,0,2,7,0
183,blockchain,0,3,10,1
184,employed,0,0,8,0
185,medicine,0,4,8,1
186,example,0,3,7,1
187,pill,0,1,4,0
188,medication,0,5,10,1
189,printed,0,0,7,0
190,scannable,0,3,9,1
191,details,0,3,7,1
192,contains,0,3,8,1
193,time,0,2,4,0
194,production,0,4,10,1
195,originality,1,5,11,1
196,etc,0,1,3,0
197,printed,0,0,7,0
198,medicine,0,4,8,1
199,using,0,2,5,0
200,edible,0,3,6,1
201,substances,0,0,10,0
202,medicine,0,4,8,1
203,shipped,0,0,7,0
204,world,0,1,5,0
205,scan,0,1,4,0
206,medicine,0,4,8,1
207,scanner,0,2,7,0
208,find,0,1,4,0
209,whether,0,2,7,0
210,medicine,0,4,8,1
211,original,0,4,8,1
212,counterfeit,0,5,11,1
213,blockchain,0,3,10,1
214,details,0,3,7,1
215,stored,0,0,6,0
216,time,0,2,4,0
217,manufacturing,0,5,13,1
218,using,0,2,5,0
219,deep,0,2,4,0
220,learning,0,3,8,1
221,medicines,0,0,9,0
222,neural,0,3,6,1
223,networks,0,2,8,0
224,make,0,2,4,0
225,sense,0,2,5,0
226,unrelated,0,0,9,0
227,data,0,2,4,0
228,make,0,2,4,0
229,understandable,1,5,14,1
230,scalable,0,3,8,1
231,data,0,2,4,0
232,used,0,0,4,0
233,making,0,2,6,0
234,medicine,0,4,8,1
235,efficiency,0,4,10,1
236,better,0,2,6,0
237,analyzing,0,3,9,1
238,molecules,0,0,9,0
239,component,0,3,9,1
240,used,0,0,4,0
241,medicine,0,4,8,1
242,Blackcoffer,0,3,11,1
243,Insights,0,2,8,0
244,32,0,0,2,0
245,Suriya,0,3,6,1
246,E,0,1,1,0
247,Vellore,0,3,7,1
248,Institute,0,4,9,1
249,Technology,0,3,10,1
